lastfm_artist_id	lastfm_artist_name	spotify_artist_id	spotify_artist_name	similarity_score
7242	Stephan Eicher	29My6ypNwcVp0mjpy3sX2E	Stephan Eicher	1.0
7243	Emmy Rossum	6JcDqt1rBKIWfnoPjXFYqc	Emmy Rossum	1.0
7245	Sam Phillips	6Epdio7Ic0zhZkhXHFc8qa	Sam Phillips	1.0
7247	Minnie Driver	5rNwd5kb1cxVBCQKnDO4b8	Minnie Driver	1.0
7248	Joe Cocker	3pFCERyEiP5xeN2EsPXhjI	Joe Cocker	1.0
7249	Paulo César Baruk	5qNJGkpbB3j6Nu0xwf3Bcm	Paulo César Baruk	1.0
7250	Jack Black	0qpMYTgbXRi1ZcX6vend3T	Jack Black	1.0
7251	Komeda	5OTLjkNoNpWB2LG0JT039M	Komeda	1.0
7252	Fernanda Brum	0ercYDYc6IMdLiiBfMwId8	Fernanda Brum	1.0
7253	Wax Poetic	4WeRix3pCmdwef6aBAIbYf	Wax Poetic	1.0
7255	Michael Dulin	2xYSU8vyiMk8S1Nm7CN44t	Michael Dulin	1.0
7256	Adiemus	73GJmUlQIaIhau1wiDsXVB	Adiemus	1.0
7259	Gil Scott-Heron	0kEfub5RzlZOB2zGomqVSU	Gil Scott-Heron	1.0
7260	Flogging Molly	5kQGFREO5FzMBMsAO3cEtj	Flogging Molly	1.0
7261	Vega	5KrXBHAY7uhALwg4SPz9F8	Vega	1.0
7262	Duman	6RTC1abMgBC7Krg6qJQHJh	Duman	1.0
7263	Cruachan	6QpbkfyEQJ3JiQw2AbTRUH	Cruachan	1.0
7264	Daniel Johnston	1jeYbk5eqo6wgsQPjLeU5w	Daniel Johnston	1.0
7265	Bill Hicks	0uoySDfSlj0gRR8I8Xg3lY	Bill Hicks	1.0
7266	Pete Townshend	24Wa5wIZIo1sPkzVGP0B5p	Pete Townshend	1.0
7268	Alex Gaudino	7vb7VLDqpLTlAy1ctTMR5d	Alex Gaudino	1.0
7269	Black Cards	2Ucnh6v3XW09mHH2C65EIJ	Black Cards	1.0
7271	Annie Stela	6L2LACunZv5Bk1pyQdYCU0	Annie Stela	1.0
7272	Jenny Owen Youngs	52mkFCABBeP3KjkWFA4M2H	Jenny Owen Youngs	1.0
7273	Damhnait Doyle	0AJWI2oTTVSHbaE6tpzCJB	Damhnait Doyle	1.0
7274	Ben Lee	06y1hH4hu3rcTUXHJevPCf	Ben Lee	1.0
7275	Carly Rae Jepsen	6sFIWsNpZYqfjUpaCgueju	Carly Rae Jepsen	1.0
7276	Anya Marina	6xYBLeSMu1AqPsnUzEvx5n	Anya Marina	1.0
7277	Cory Lee	5k1iV2ZOTQSCd0jFLOd2cR	Cory Lee	1.0
7278	Lex Land	7yLJb46BPPvCiyPmG3oNPB	Lex Land	1.0
7279	Terra Naomi	7odHnkIoCbfSyqjcmoqO5b	Terra Naomi	1.0
7280	Toby Lightman	3BDyPnpEAyd6kFM1Wgpdgz	Toby Lightman	1.0
7281	Erin McKeown	715aftFykfb77AGFFs9WDj	Erin McKeown	1.0
7282	Katie Costello	0voST4zqABxJJ5ZC2LIIZI	Katie Costello	1.0
7283	Krezip	0ZLfGbfO9xjpfna1pN8BeX	Krezip	1.0
7284	Kendall Payne	4Jtky6POq1VIc0pP6D3Xmx	Kendall Payne	1.0
7285	Rosey	5YQhIkjf7rAZdUTcDewOPv	Rosey	1.0
7286	Chantal Kreviazuk	1x1NsoNPyVy6FlgSLSovSk	Chantal Kreviazuk	1.0
7287	Charlotte Martin	5Cmht6FxXbw5GtPOCrzjNM	Charlotte Martin	1.0
7288	Erin McCarley	6Y4bCmUNPDKqc7dHkVvgim	Erin McCarley	1.0
7289	Bree Sharp	6KZ3qPhhHhKztEOQ2UCpCt	Bree Sharp	1.0
7290	Lucie Silvas	57HiMjhnxdJflQodRyC5Ju	Lucie Silvas	1.0
7291	Elise Estrada	2YXSkQ0ZcXbIttcvsnbKQ5	Elise Estrada	1.0
7292	Lene	2hRgsNuAo7lhUqmrl25WD5	The Artist Ren	0.2222222222222222
7293	David Vendetta	19fQVYcuFrOOZKJAvfdI3A	David Vendetta	1.0
7294	Buy Now	7s2LRZMqnuMufCcNvu8eZJ	Buy Now	1.0
7296	Erick E	7ntlG8Jb2UFaxMKaq81EhX	Erick Jay	0.75
7297	Chris Lake	5Igpc9iLZ3YGtKeYfSrrOE	Chris Lake	1.0
7298	Axwell	1xNmvlEiICkRlRGqlNFZ43	Axwell	1.0
7299	S and H Project	1CVAqsq2XVwe8Alhi759Rc	Soul Cleansing and Healing Project	0.6122448979591837
7301	Ian Carey	2QFXAOEj2ow8a3xVkD8Ntg	Ian Carey	1.0
7302	Gaelle	5Y05sxUHmmYpTRHNA5u6Jy	Gaelle	1.0
7303	Punch Exciters	0gYmCKykZ9AZJhYHkWObNE	Punch Exciters	1.0
7308	Steve Angello & Sebastian Ingrosso	2Qf06rKVvXgtgbyxEFCFBw	Sebastian Ingrosso & Steve Angello	0.5294117647058824
7310	David Vendetta vs. Keith Thompson	7gGu195Lza1Ncar34GWAe6	David Vendetta VS Keith Thompson	0.9846153846153847
7312	Âme	7htQnykNfk2Bu39bSw7owz	ame	0.6666666666666667
7313	Selda	2en2WEZLlv8z5E90yINJJj	Selda	1.0
7315	Yves Larock	2P1h10tRBVlC2lVUqhl6wm	Yves Larock	1.0
7316	Rank 1	1eQe86RbDKRIiGZk08r9YJ	Rank 1	1.0
7317	Who's Who	38olOZDto7rnYprdUzsXyP	who's sem	0.6666666666666667
7318	Matt Nathanson	4NGiEU3Pkd8ASRyQR30jcA	Matt Nathanson	1.0
7319	Frank Turner	27M9shmwhIjRo7WntpT9Rp	Frank Turner	1.0
7320	The Holloways	0ucpA79hkvtJ2qtPv1yXVm	The Holloways	1.0
7321	Howie Day	0ekbDNE2eOq8QiaXM34wer	Howie Day	1.0
7322	Cidadão Quem	6YAoy8rSw2zLwE09K177UD	Cidadão Quem	1.0
7323	Get Cape. Wear Cape. Fly	2p55ldnwVuB7xKXBLHDB2y	Get Cape. Wear Cape. Fly	1.0
7324	Empire of the Sun	67hb7towEyKvt5Z8Bx306c	Empire Of The Sun	1.0
7325	Elastica	3l14gV4hIMAjmo7KUvEWTx	Elastica	1.0
7326	Plan B	2jSGzJw0ebJLu7OLVSOcBP	Plan B	1.0
7327	The Black Ghosts	6j0sVXUMU7BEZZ5cfEwjkq	The Black Ghosts	1.0
7328	Sugar Kane	2TbBb2QPTrPEbQ6yacOc7K	Sugar Kane	1.0
7329	Goldfinger	7sVQKNtdP2NylxMgbNOJMM	Goldfinger	1.0
7330	Pelebrói Não Sei?	1yvLhZrUeRlYaB5gXULKxR	Pelebrói Não Sei	0.9696969696969697
7331	Suicidal Tendencies	3WPKDlucMsXH6FC1XaclZC	Suicidal Tendencies	1.0
7333	Transplants	6f9zLIMqyEu7abKhGMFr5q	Transplants	1.0
7334	Relespública	10B2EljzOyIja8smY5n2Cp	Relespública	1.0
7335	OSKÃO	4yTYOhp0mGBszQnr0CIr1H	Oskão	1.0
7336	Ballyhoo!	6py4uFIC7T6RdrZnH6hFYJ	Ballyhoo!	1.0
7337	Long Beach Dub All Stars	3zAxGWQqKmDnAsCY57ihKR	Long Beach Dub Allstars	0.9787234042553191
7338	Pepper	1YK8JdPbiaMSnf4hrlBkGT	Pepper	1.0
7339	AbraSKAdabra	0YYh1MN3VtMPwamadN4xp2	Abraskadabra	1.0
7340	Jay Sean	4pADjHPWyrlAF0FA7joK2H	Jay Sean	1.0
7341	Eläkeläiset	3HKoyHD86fikvLBdecyl5j	Eläkeläiset	1.0
7342	Wall of Voodoo	6zPcUezmkw9aGjoRlBxYxw	Wall Of Voodoo	1.0
7343	Fad Gadget	5IRIVOsIjIch3u8UfWdnBd	Fad Gadget	1.0
7344	Boytronic	2xalJuKFgZKeN0J6KI2u3N	Boytronic	1.0
7345	Pete Shelley	7r2lG8Ui6vGHAgsKlE8Hd8	Pete Shelley	1.0
7346	The Icicle Works	39afGThIZjTTMH5enuLXYI	The Icicle Works	1.0
7347	Blancmange	3LtBdgNHdH0Ix8hCFZ4NJG	Blancmange	1.0
7348	Brigitte Bardot	1q24xIsAD7JZuVkTLR9TJy	Brigitte Bardot	1.0
7349	Oh Land	46CuxapoPjUfIOiXdNq7qM	Oh Land	1.0
7350	Zaza Fournier	2bZALl0GuaCwj2V9cx7SIo	Zaza Fournier	1.0
7351	Mademoiselle K	5O2FUMAWxdTikjoCBAXrNI	Mademoiselle K	1.0
7352	Madeleine Peyroux	7nXyULtoL8k7wP9l6kg8Ef	Madeleine Peyroux	1.0
7353	Eiffel	5IiWXFMbz2luGGkdzSBNhJ	Eiffel	1.0
7354	Madsen	1LsT3D414izg8h3K1VbrL4	Madsen	1.0
7355	Naast	5xZgs0bMTTWp61cw5Vl5z5	Naast	1.0
7356	Limp Wrist	38SIMA9z2a7ATlRVenIcHc	Limp Wrist	1.0
7357	Plasmatics	4kf4d3tN0MZGpEP6BacY8j	Plasmatics	1.0
7364	7Б	3ysF1zywUzuLiv2OrE6xNp	7Б	1.0
7366	Маша и Медведи	4hXlrT1Wt6hUAW7Cj7WHYc	Маша и Медведи	1.0
7367	эСМэС	72UBiqDF8xpreMuX5wO9np	эСМэС	1.0
7368	Приключения Электроников	30OyiAIqLfNuqd6OVbSurH	Приключения Электроников	1.0
7369	Жанна Агузарова	1b5zxJ7aRjHr506SljcUyM	Жанна Агузарова	1.0
7370	Bugotak	3G1f4YTk1nCnpsE2MfJZP9	Sayan Bugotak	0.7
7371	Майя Кристалинская	1FS21O90d7JYem6EGhCy9f	Майя Кристалинская	1.0
7373	Ёлочные Игрушки	5iMBxcJJxbxPl3HhQGvToJ	EU (Ёлочные Игрушки)	0.8571428571428572
7374	Polvo	0pbIqPTefLfuOcbM2ojXdl	Polvo	1.0
7375	Shellac	6I8R5MFTlez7rHCsH4cx0u	Shellac	1.0
7376	Slint	4IwOItqRhsIoRuD5HP4vyC	Slint	1.0
7377	LITE	0TF6B1cp2QZXLE0NjhTMT9	LITE	1.0
7378	S.O.M.A.	1wFTlSSnvzNxs7FpbTyEuO	Maddy Soma	0.4444444444444444
7379	Amusement Parks on Fire	6l2cddhlFnBmaLiUM4TyTx	Amusement Parks On Fire	1.0
7380	Herod Layne	1Cjpb9AWNPxz95Zrd1w4IF	Herod Layne	1.0
7381	Killing Chainsaw	1Pag82DoTu6k6HE4ngXHpt	Killing Chainsaw	1.0
7382	Efterklang	3DL71JYSG6VREkmLSzfWhU	Efterklang	1.0
7383	Gray Strawberries	5tHCKmkeHfpSS808A8z73z	Gray Strawberries	1.0
7384	Lisabö	6D93wXOGzYm3uii0eKOwnV	Lisabö	1.0
7386	Igorrr	2p2uE4i92Dn4DkThfoKIB9	Igorrr	1.0
7387	Glenn Branca	0eiyrB0ET8AbrR5s6rrLJr	Glenn Branca	1.0
7388	Scratch Acid	219VCiRViG60EbPiocSWJp	Scratch Acid	1.0
7389	U.D.R.	3L7L7o7SKkWI8wsU43ycRl	Artist Rescue	0.10526315789473684
7390	Vanilla Ninja	7ukHWEkVkYBIbJAZG51OvL	Vanilla Ninja	1.0
7391	Zac Efron	6U1dBXJhC8gXFjamvFTmHg	Zac Efron	1.0
7393	Bianca Ryan	0SGZfHICh9e4oEXS8zGOXt	Bianca Ryan	1.0
7394	Clique Girlz	3rfzM34KuZg7pA3G3PFspM	Clique Girlz	1.0
7395	Amy Diamond	2jbaRhAk4nT855to92ufdf	Amy Diamond	1.0
7396	Troy & Gabriella	02Hgklr4HzJLezYlNsitXp	Troy And Gabriella	0.8823529411764706
7397	Alyson Stoner	5ZuWrQzWBgJXbAfcLx2WTL	Alyson Stoner	1.0
7398	Hairspray	0wrs2jTkNprjzIQgVXfoFt	Hairspray Queen	0.75
7399	Emma Roberts	3KGnRdVPGnRbL4oVSG7kFc	Emma Roberts	1.0
7400	Disney Channel Circle of Stars	1vdP22Ju0vyICkKk39z68r	Disney Channel Circle of Stars	1.0
7401	Connie Talbot	6v6kEdFKqKZ2T7XjjBD9um	Connie Talbot	1.0
7402	Madeline Powell	5dHjLdk02e4vIjLQGMvwNB	Madeline Powell	1.0
7403	Gabriella	0GyAZiIV45rnBBf4KdGLS7	Gabriella	1.0
7404	K's Choice	60qWtAtTZWbbSwaUR0ADIm	Lil Choice朱爵行	0.6086956521739131
7406	Fountains of Wayne	1pgtr4nhBQjp9oCUBPyYWh	Fountains Of Wayne	1.0
7407	Meat Puppets	2h9yQhKyqOMex3QFMVeq7F	Meat Puppets	1.0
7408	George Thorogood	1avbhJvMxjF2VhG7BXXn60	George Thorogood	1.0
7409	The London Philharmonic Orchestra	1LYetXNlSIr3rdHzTkBNCh	The London Philharmonic Orchestra	1.0
7410	Link Wray	2vQavlZtDA660mnZotYIto	Link Wray	1.0
7411	Buffalo Springfield	3eskO5m0H4yiF64vRySBjr	Buffalo Springfield	1.0
7412	Faun	2wPOgnQ6eW3X73uIJZ4YFE	Faun	1.0
7413	Damh the Bard	2WEbxWSk4dAuWu8E34CA8p	Damh The Bard	1.0
7414	Omnia	0XZkeCAlpiO5qcIlAJzZaA	Omnia	1.0
7415	Corvus Corax	0Qeg2Ytz5AcfvkIO3RYV3z	Corvus Corax	1.0
7416	Gaia Consort	1AJXK4InICD9BG5gM3mMcS	Gaia Consort	1.0
7417	Moving Breath	0r6mX8GoQ8lQXLx9CJKWoh	Moving Breath	1.0
7418	Inmigrantes	5hkwobspQ4nluFwhOcv612	Inmigrantes	1.0
7419	Corrosion of Conformity	1BBIIH0h76KN8gYeXFcPjR	Corrosion Of Conformity	1.0
7420	Viking Skull	2HInZGQ05paS5OfuEN2jbZ	Viking Skull	1.0
7421	Gama Bomb	7h0muodpQ1q5o3RajwownN	Gama Bomb	1.0
7422	Evile	1dwrMJAKBiLlj0O4R791Xo	Evile	1.0
7423	Down	1m0B9ak05G0jqDY4ACLhQu	DOWN	1.0
7424	Noël Coward	0qsb6mnN5e7ut4axY4wofX	Noel Coward	0.9090909090909091
7425	Liam Lynch	4NlzjQkGReI7SiSeMNHbWP	Liam Lynch	1.0
7426	Marek Grechuta	0MGE7m2KV6Db6jOZFy93aD	Marek Grechuta	1.0
7427	Judy Garland	0hItVPjwJLVZrFqOyIsxPf	Judy Garland	1.0
7428	Espers	5oskjjKT8YsWJV0o8NEV9R	Espers	1.0
7429	Robert Downey Jr.	2mj5iibIywO5Vygsn64Z3e	Robert Downey Jr.	1.0
7430	Al Jolson	197mLk2Z62k4tvGxDL1pOa	Al Jolson	1.0
7431	John Barrowman	2J3lGdyoJc3p5ceinyjCFQ	John Barrowman	1.0
7432	Al Bowlly	6l3iPTof4l2D75Wawq9w7R	Al Bowlly	1.0
7433	Hugh Laurie	5WM5zPOswRcPu07rxP2dQv	Hugh Laurie	1.0
7434	The Rocky Horror Picture Show	71mtzObaflE2gsOCZ5XKbu	The Rocky Horror Picture Show Cast	0.9206349206349207
7435	Tesco Value	0VKKsHyTRSEznueSXNtGKX	Tesco Value	1.0
7436	Fred Astaire	4BtDAwCZhR6nPrJtbVgQNX	Fred Astaire	1.0
7437	Artie Shaw	5wam12nGWDBIrLDV78TNSF	Artie Shaw	1.0
7438	Eugeniusz Bodo	7JLdAUZ0Y2elGXHdD9S2mj	Eugeniusz Bodo	1.0
7439	Adam Mickiewicz	1G0pdJhuSkoQC5GMQrxQH3	Adam Mickiewicz	1.0
7440	Kay Starr	7rpf45DdbpweG51Acze45i	Kay Starr	1.0
7441	Neoangin	4BX9yZjrUhKiAQ1HIoJx5v	Neoangin	1.0
7442	Bomb the Bass	1G3Eh23f2hwhEnAMw7HsZ6	Bomb The Bass	1.0
7443	Anxieteam	1xnFBcHE282np1hMAbOcBb	Anxieteam	1.0
7444	frYars	3yBP9gfyXm9T4oaqSNKAKg	Fryars	1.0
7445	Reni Jusis	5tV1Vm3Zn8D0tmPHohokmC	Reni Jusis	1.0
7446	Smolik	3QyqTTQgSUaa449m8u6vpR	Smolik	1.0
7447	Stephanie McIntosh	277EAyALDWGYg8VrJ25rni	Stephanie McIntosh	1.0
7448	Ana Johnsson	3k2zB1U85axdLwsdL8JhPm	Ana Johnsson	1.0
7449	Lillix	00hKB8cu5lyBE35ilxyP7v	Lillix	1.0
7450	Luka	3AhFxqxCwraIIUrUiVx4d1	lukayo	0.8
7452	Danni Carlos	6Br9D29UxvAkIOyIjDpPPZ	Danni Carlos	1.0
7453	Eliana	5gLLotXhk8QIBIi4oxaFmP	Eliana	1.0
7454	Snakeskin	1FfVRjFGDkNl5USmfXgkqn	Snakeskin	1.0
7455	Pettinellis	2UqwAwxVtnr9MyQ96yNoGD	Pettinellis	1.0
7456	Detektivbyrån	25IOiTtNlrRS3SaIcKbo7h	Detektivbyrån	1.0
7457	Illuminate	4cugqWBCHwzwmJXlaFgMYg	Illuminate	1.0
7460	Seven Nations	0g5KiZgZd1pU4qXvD2u8dj	Seven Nations	1.0
7461	Jane	6z7oJJfl0VPdH5sFgogqMq	Mary Jane	0.6153846153846154
7463	Cadaveria	2Dc2SYCPfqvSbQ7CrJawsp	Cadaveria	1.0
7464	Kerli Kõiv	4Ny1rTQpwUWgIIXS20Dx6G	Kerli Koiv	0.9
7466	VHS Head	4yeeydDo3JBOENa72J7KdV	VHS Head	1.0
7467	milky toad	60ilKBnTbIQRDWx74cWDpk	milky toad	1.0
7468	Gescom	15gVTrdUtcXOz3utK1GPp2	Gescom	1.0
7470	LFO	0WjcdSKSTiNtfM4uQDIPDm	Artists for Haiti	0.19999999999999996
7472	Odd Nosdam	5pQjRhCKmFtkDZSy67Z0tp	Odd Nosdam	1.0
7473	Polygon Window	1A6LF8jYHkaRro5x8JRT2w	Polygon Window	1.0
7474	Yrrow	6ET1LrLxmGeoFMQVSgtc5E	Yrrow	1.0
7476	Monster Rally	3DtnSKmpjFGUzZcccWfG43	Monster Rally	1.0
7477	Orange_T	2JVldmcenUap5bfwU9Vn3x	Orange Tan	0.7777777777777778
7478	Locust Toybox	3nUeb5dKLlisR9dvt7qbaZ	Locust Toybox	1.0
7479	Com Truise	2wouN3QXejYa5tKetYdcVX	Com Truise	1.0
7480	EU	6HhnhnxLsowYuuejvku0Bz	Lartiste	0.19999999999999996
7481	The Tuss	5kfKnVzmlUQXsfg9Zy5xuj	Tuss The Savage	0.4347826086956522
7482	ARM Author	35UBUvro0yEHFErCU9hFUB	ARM Author	1.0
7483	Multigen	1EL8v9YNs5RH8ua6xRxeGJ	MG The MultiGenius	0.6153846153846154
7485	GAK	2lUu7lqeW7Anu16tWuDfom	Artis Gaga	0.3076923076923077
7486	Bradley Strider	6mY1r4dK6OkLZyr9n7gc9e	Bradley Strider	1.0
7487	Slag Boom Van Loon	20Yg9gqsN4nSGc8sGStkOx	Slag Boom Van Loon	1.0
7488	Ren & Stimpy	4ZaqveFJEnXxVDHcfYUW38	Ren or Stimpy	0.88
7489	Shobaleader One	6P96rauZLFigC7v5MI2IEo	Shobaleader One	1.0
7492	Soma Sonic	5oKx85i6ItZFe4ppoYpTM0	Soma Sonic	1.0
7493	Luke Vibert	0HfxCluo7N2dhr4oRM0wBv	Luke Vibert	1.0
7494	Universal Indicator	2puKxjXm4NQolr9NptgCHF	Universal Indicator	1.0
7495	France & Dom	4i2Ci33ckbzUmRsVSr69vs	France and Dom	0.8461538461538461
7496	Paracat	5V3ckwVE09DLJ4kE14rnlE	AE Paracatu	0.7777777777777778
7497	Mike & Rich	6J3zaNqIk0fXXFhpbLDg0H	Mike & Rich	1.0
7499	Jorge Vercilo	4AX9QBnZV64dDrWvlMbTBP	Jorge Vercilo	1.0
7500	Edward Cullen	2nFHnrdxGUIJSfc1w1xCeg	Edward Cullen	1.0
7501	Beverley Knight	30AzZL0valZQ62OIQiFWvk	Beverley Knight	1.0
7502	Chris Garneau	6N6oxcjNigJQq0RWeC49Rg	Chris Garneau	1.0
7504	Dave Days	3IESHH5zmPjfKwiWuCXPqV	Dave Days	1.0
7506	Bond	3G4zK7ipHdaAZkG6EBwIoW	Bond	1.0
7507	Graeme Revell	7H6sziUg6YjKlef45qOv8h	Graeme Revell	1.0
7509	Virgin Black	0hSAVqkrXc6FHcpN5198ed	Virgin Black	1.0
7511	Jesus Was Homeless	2Ply5jPUoa4SxRTRTMlL4O	Jesus Was Homeless	1.0
7512	Faderhead	4tLIGM52ee6vMMdBtDZFi7	Faderhead	1.0
7513	NorthBorne	0RYyR8jFsjzYoVsZ4XW3OF	Northborne	1.0
7514	KLOQ	5jSldZLNYCQaHk67jNKlu7	Kloq	1.0
7515	The Whip	4M2H1fDQR5ygAi7MMOVxAA	The Whip	1.0
7516	Fixmer/McCarthy	6E3xedeVPxfsjp25iuY6Gj	Fixmer/McCarthy	1.0
7517	Wast3	77yfxtmTiuRhmrmxejz1zz	wast3r	0.9090909090909091
7518	Diskonnekted	62zTblA9FZADPAChlqQtGO	Diskonnekted	1.0
7519	Project/Reject	4L9k0DQExZZBNxIAhpMDx1	Rejected Song Project	0.5714285714285714
7520	T. Raumschmiere	3t2ke6TrLmXQDPUBS4eskA	T. Raumschmiere	1.0
7522	Destroid	72WswIVcGwX2LzBPVlesJY	Destroid	1.0
7523	Giuliano Palma & The Bluebeaters	2u5IIKL2fjP4hi6gawR97f	Giuliano Palma & The BlueBeaters	1.0
7524	Hepcat	79pQC5STz5lsGdkJ0NHmGp	Hepcat	1.0
7525	Paul Weller	7Lf3LOZp3U3u2f6cWMd3AH	Paul Weller	1.0
7526	Desorden Público	0kyQwKHCZnKE7kTXkxXjrB	Desorden Público	1.0
7527	The Slackers	2QRPuDfRA9LtoeGFaMikmK	The Slackers	1.0
7528	Bitty McLean	2t3eEaWiT5weaCJIh6aRv2	Bitty McLean	1.0
7529	Yatu	1kBwjFHXHI7yf9oE4ba5IV	Yatuza	0.8
7530	Café Tacuba	09xj0S68Y1OU1vHMCZAIvz	Café Tacvba	0.9090909090909091
7531	Adrenalina Caribe	0HNLQLeH7XXopGCZSsGkKV	Adrenalina Caribe	1.0
7532	Los Fabulosos Cadillacs	2FS22haX3FYbyOsUAkuYqZ	Los Fabulosos Cadillacs	1.0
7533	Sinéad O'Connor	4sD9znwiVFx9cgRPZ42aQ1	Sinéad O'Connor	1.0
7534	Los Cafres	2ST5XwWB4uXGKk2NXP8DUI	Los Cafres	1.0
7535	Sentimiento Muerto	7nx8DlJ8j0sUGBvFtpoEwz	Sentimiento Muerto	1.0
7536	La Vida Bohème	5gs7iemsrjIJbz0ryFcy79	La Vida Bohème	1.0
7537	The Hotknives	2uoezM6j8nCGupNI3zeMcb	The Hotknives	1.0
7538	Alpha Boy School	62MKqrszBatg8Tac56BldE	Alpha Boy School	1.0
7539	Vic Ruggiero	7rj9Z8BU8QjGUFsTfqrNuq	Vic Ruggiero	1.0
7540	Cultura Profética	65HuWBUC1d8ty1q6J42Nfi	Cultura Profética	1.0
7541	Flavio Mandinga Project	2AeTgl3amvhysYdGBVL10K	The Flavio Mandinga Project	0.92
7542	Alphonso S'Entrega	5pD3CakabL59ZP5sX09rcE	Alphonso S'Entrega	1.0
7543	Wahala	3j3qtZ6C8HmZvpesatomhG	WAHALA	1.0
7544	Max Tannone	5x95YpAJHGbH9Qamx2JNDt	Max Tannone	1.0
7545	Los Rodríguez	3XkJyJgJDxnjdQgH0zfT8K	Los Rodriguez	0.9230769230769231
7546	La Misma Gente	4q3sKRFsDPs82sKriW34mJ	La Misma Gente	1.0
7547	Los Paranoias	4RpkFmZGL3RA0CRpdJextT	Los Paranoias	1.0
7548	The English Beat	1eVEVL20zNLcGrPDOR691N	The English Beat	1.0
7549	Luz Verde	1oI293kMbSwG0PIGkxTMNV	Luz Verde	1.0
7550	Ulises Hadjis	5Udwg8yiCTj2zTRt8zKRWH	Ulises Hadjis	1.0
7551	Fidel Nadal	7l2wptrNdI4wEHxTlWa6SS	Fidel Nadal	1.0
7552	Octavio Suñé	1jtqffbXtR2XtzY3H0IosB	Octavio Suñé	1.0
7553	The International Beat	0CpsRNhnmHmASRgrPjhNbq	Existence The International Beatmaker	0.7457627118644068
7554	The Dualers	3mpYrpGfdXHOZTiXB2x6GP	The Dualers	1.0
7555	Dermis Tatú	5dhkEQcels3zKyvzcuNpBI	Dermis Tatú	1.0
7556	Femi Kuti	6kgrtA0dlnVpWB6zjpXrRb	Femi Kuti	1.0
7557	Tony Allen	6JpZEemWmunccsrHXFUOgi	Tony Allen	1.0
7558	Salif Keita	0VVnWF3KNaa5O7ESohKhAx	Salif Keita	1.0
7559	Manu Dibango	30UIjoCGuL3Fa5BOc3ayNW	Manu Dibango	1.0
7560	Hugh Masekela	1b3F5FI7TX4IWTNA4P1kWp	Hugh Masekela	1.0
7561	Orchestra Baobab	7xT0arvCDupDU1YYy0BNv9	Orchestra Baobab	1.0
7562	King Sunny Ade	0eatcjNWvGuDEPNnjgPNn1	King Sunny Ade	1.0
7563	Antibalas Afrobeat Orchestra	2KGF6IKZfVGCKfyqcNVGfh	Antibalas	0.4864864864864865
7565	Baaba Maal	49z6oAiD2RpyUf5yLJs7Nf	Baaba Maal	1.0
7566	Mahmoud Ahmed	1QrSgIS6RU4dgNPxLQMoha	Mahmoud Ahmed	1.0
7567	BLO	1SAObfwYJSC9qgMlCcUVRp	Artist Ko Ensemble	0.19047619047619047
7568	Peter King	5FP5tCzBeZnOemocPb8bOo	Peter King	1.0
7569	Boubacar Traoré	63Bilw49Uv4s2wnovytDVU	Boubacar Traoré	1.0
7570	Orlando Julius	5nmP3vKUqynlECpm2ura7L	Orlando Julius	1.0
7571	Chicago Afrobeat Project	5vGu21AjbS8AR9A1Ivgl5j	Chicago Afrobeat Project	1.0
7573	Sir Victor Uwaifo	2hCi6vXJyyTG9szd63b4LU	Sir Victor Uwaifo	1.0
7574	The Daktaris	42ccKlw9sHnNr29o6gqnsv	The Daktaris	1.0
7575	Africando	0ffXAvDlWnqwiciaBFek6V	Africando	1.0
7576	Chief Stephen Osita Osadebe	3p5v42DQP2YtTAwWznBnpn	Chief Stephen Osita Osadebe	1.0
7577	Mulatu Astatke	7HGFXtBhRq3g1Ma3nH4Rgv	Mulatu Astatke	1.0
7578	Rokia Traoré	6sz0k1q2aEtG5dxEgr4YWV	Rokia Traoré	1.0
7579	Ofo The Black Company	0BX4K3xwLgIqMqza4yS8eI	Ofo The Black Company	1.0
7580	Nomo	0pnU6k4dPosJY94qBWZgV4	Nomoo	0.8888888888888888
7581	Ali Farka Touré	3mNygoyrEKLgo6sx0MzwOL	Ali Farka Touré	1.0
7583	Geraldo Pino	6aUmoNP3dS6an1wvsfK7vg	Geraldo Pino	1.0
7584	Oneness of Juju	4ALwsFQJ7K7X4CowneIqsc	Oneness Of Juju	1.0
7585	Dele Sosimi	2HHFbP3OFh0bOgdnMYfqsc	Dele Sosimi	1.0
7586	Youssou N'Dour	77zlytAFjPFjUKda8TNIDY	Youssou N'Dour	1.0
7587	Angélique Kidjo	04JDhE0Y7HESpSrnuwMwl3	Angélique Kidjo	1.0
7588	Awa-Klash	5fnux40RS9kYVWfQH1S15R	Awa-Klash	1.0
7589	Gasper Lawal	7jAPM35I7dAYPdKIfTUzwM	Gasper Lawal	1.0
7590	Osibisa	12X85dtebfc7JTZ8iMBT2o	Osibisa	1.0
7591	Oscar Sulley & the Uhuru Dance Band	18d8ZAx5FhXroZJHO1flHB	Oscar Sulley & The Uhuru Dance Band	1.0
7592	Toto Bona Lokua	5y4XN2SJVH1eWbXhRS7lbK	Toto Bona Lokua	1.0
7593	Moussa Doumbia	2yRG7OVkS0IXvJfntYxHfV	Moussa Doumbia	1.0
7594	Majek Fashek	58vhjp5KbiAA4JZlwXnI7k	Majek Fashek	1.0
7595	Dorothy Masuka	0NDTJJ0OGbMO8cGYqkbwa8	Dorothy Masuka	1.0
