lastfm_artist_id	lastfm_artist_name	spotify_artist_id	spotify_artist_name	similarity_score
2793	THE PARANOID	4QuU9tAhx06cSG57g5Fd2z	The Paranoid	1.0
2794	Alter Bridge	4DWX7u8BV0vZIQSpJQQDWU	Alter Bridge	1.0
2795	Izzy Stradlin	6EZFa5zhajrKobEc3uePtM	Izzy Stradlin	1.0
2796	Sweet	3JaAGmSTpJK35DqWrDUzBz	Sweet	1.0
2797	Mr. Big	5OfhOoKunSnuubxxRML8J3	Mr. Big	1.0
2798	F.T Island	6KhH771vq2X2Aom91nNzpZ	FTISLAND	0.8888888888888888
2799	f(x)	3EK1eCIbh3eDCkLdbMQHpT	Solo Artist Saxx	0.09999999999999998
2800	이효리	7gBUDgPQU0eylEmozsnjc9	이효리	1.0
2801	High School Musical	2gUMs9PE8XZVQyzCDqaYmW	High School Musical Cast	0.8837209302325582
2802	현아	4AGwPDdh1y8hochNzHy5HC	RAC	0.0
2803	MBLAQ	14f1WN9TUDVBK4sHUStmLG	MBLAQ	1.0
2805	Shy'm	30ng7xkwMyGUGnsGEIWWtb	2Shy MC	0.6666666666666667
2806	ZE:A	0o370GMjPTWUz6gv8lasfs	Zeki Arkun	0.4285714285714286
2807	이정현	1A3vuBmPryol3FWagK8Tt7	이정현	1.0
2808	黒木メイサ	6tRpIhMvzzxwaMtczCdGNk	Meisa Kuroki	0.0
2809	Claude Kelly	2QDjbxgFeDaDEGZgm5nMMd	Claude Kelly	1.0
2810	Distance	1FvQZpPhaVvSoQnpslxnvb	Distance	1.0
2811	Xploding Plastix	0azLE0hIUlbMbV0g2Ezt9m	Xploding Plastix	1.0
2812	Callisto	649ZKgEUd54M5DqEhzQGHp	Callisto	1.0
2813	Dub FX	4ucW1LE5T7y7X4jlaKCeVo	Dub FX	1.0
2814	Little Barrie	5ozUXaDjc4mfVyDIWCJH4E	Little Barrie	1.0
2815	Maxïmo Park	048FBwXjFYBWxSggPDipic	Maximo Park	0.9090909090909091
2816	Superturbo	0RQNeSKas6CwuXTYb51Kxb	SuperTurbo	1.0
2817	Cult of Luna	7E7fJJpdVgr1F3pfAfRtHe	Cult Of Luna	1.0
2818	The Bloody Beetroots	0QJKELJZZuLAjqLOOixJm5	The Bloody Beetroots	1.0
2819	Plastician	6p41GgJajkf3W2YXAzL8xC	Plastician	1.0
2820	Sakura	49QVcQBobPt8Ex7HwCZBhk	Sakura	1.0
2821	The Dead Weather	4AZab8zo2nTYd7ORDmQu0V	The Dead Weather	1.0
2823	Eagles of Death Metal	02uYdhMhCgdB49hZlYRm9o	Eagles Of Death Metal	1.0
2824	Paul Kalkbrenner	0rasA5Z5h1ITtHelCpfu9R	Paul Kalkbrenner	1.0
2825	Portland Cello Project	76RtDwuzicmWLEEE5ZtqIj	Portland Cello Project	1.0
2826	The White Trainers Community	0LOkdV5QN1B8HaKGcYGxz6	The White Trainers Community	1.0
2827	8th	4DqFd6XE3dX4LWXHJVVpLk	THE 8	0.5
2828	Red Sparowes	4MT9A89Dq8xRJ9hMvvPiJw	Red Sparowes	1.0
2829	Flobots	0rHiOzaAbw3cCp8D7yjyig	Flobots	1.0
2830	Kap Bambino	2EsL7l54h5MZm34uFVsRQi	Kap Bambino	1.0
2831	The Dust Brothers	4SpGhmdFn74C0Q7D2BhUVG	The Dust Brothers	1.0
2832	Черная Экономика	41gUA2tivbVblT8PVNEjBE	Чёрная экономика	0.9375
2834	Lynyrd Skynyrd	4MVyzYMgTwdP7Z49wAZHx0	Lynyrd Skynyrd	1.0
2835	Serj Tankian	0BEI7i5sgUuivcfwXLzFmM	Serj Tankian	1.0
2836	Scars on Broadway	5vbtZfRJjn2QLhPhtYpiqi	Daron Malakian and Scars On Broadway	0.6415094339622642
2837	The Reign Of Kindo	0JyCM9EwjQZZzQPGTSM1qc	The Reign of Kindo	1.0
2838	Manowar	4CzUzn54Cp9TQr6a7JIlMZ	Manowar	1.0
2839	Automatic Loveletter	0FjH3HTpTYoa8BUdvlWldK	Automatic Loveletter	1.0
2840	Dashboard Confessional	4ERtgeBbWRkFzIz6LaFCeY	Dashboard Confessional	1.0
2841	Gym Class Heroes	4IJczjB0fJ04gs4uvP0Fli	Gym Class Heroes	1.0
2842	Stevie Ray Vaughan	5fsDcuclIe8ZiBD5P787K1	Stevie Ray Vaughan	1.0
2843	Trapt	1UdQqCUR7RwB9YYJONwbdM	Trapt	1.0
2844	Tuatha De Danann	13LUK4MSLSmDpI6D3lJqEn	Tuatha de Danann	1.0
2845	Closure In Moscow	4I1DvdLsieFgvgYbr8NRfh	Closure in Moscow	1.0
2846	Nonpoint	6BdSOHfQ6kMg0tbAFlXR1z	Nonpoint	1.0
2847	Emarosa	68tKVjVvcqUfKFFLr2j0Ek	Emarosa	1.0
2848	Ultraje a Rigor	3zkkrMSBLHuTKMI6I3fDWi	Ultraje a Rigor	1.0
2849	The Scorpions	0nV4gg0Bp7hJOYCFFMVNzb	The Scorpions	1.0
2850	Underoath	3GzWhE2xadJiW8MqRKIVSK	Underoath	1.0
2851	Powerman 5000	5imUS9dQyCbAjUEJJ9QyWC	Powerman 5000	1.0
2852	Jim Sturgess	15cfE4nzURJUvrUyqsrMuF	Jim Sturgess	1.0
2853	Thin Lizzy	6biWAmrHyiMkX49LkycGqQ	Thin Lizzy	1.0
2854	Free	2MSlGNpwXDScUdspOK6TS7	Home Free	0.6153846153846154
2855	Cream	74oJ4qxwOZvX6oSsu1DGnw	Cream	1.0
2856	Night Ranger	1Ha0Fz4i0d4gu5fZbhBCtH	Night Ranger	1.0
2857	Donovan	6vLlQYujOujIrm7zAKzEdG	Donovan	1.0
2858	Jace Everett	47DQBkDU2VieRG0aJUcPJs	Jace Everett	1.0
2859	Warrant	7HLvzuM9p11k9lUQfSM4Rq	Warrant	1.0
2861	Rod Stewart	2y8Jo9CKhJvtfeKOsYzRdT	Rod Stewart	1.0
2862	Dudley Taft	0WipTVRit8iEdvcgYS5pqJ	Dudley Taft	1.0
2863	Kirk Fletcher	77wBCkU4gTMCceSWHtWjxq	Kirk Fletcher	1.0
2864	Stevie Ray Vaughan and Double Trouble	5fsDcuclIe8ZiBD5P787K1	Stevie Ray Vaughan	0.6545454545454545
2865	Anders Osborne	3WUUtA45g7X0jbeywZz888	Anders Osborne	1.0
2866	Curtis Salgado	2VDoygKzNasudJOR0X1RH0	Curtis Salgado	1.0
2867	Lance Lopez	76NkugbfY4BcWwrdxsahhm	Lance Lopez	1.0
2868	Andy Egert Blues Band	1X4spbuVtF3dBzgvQMPB2z	Andy Egert Blues Band	1.0
2869	Canned Heat	27a0GiCba9K9lnkKidroFU	Canned Heat	1.0
2871	Rory Gallagher	1kcWyDvrlPUbyxkIoM6pAV	Rory Gallagher	1.0
2872	Tab Benoit	3ODYbknLzVe3cWQzVfbzGB	Tab Benoit	1.0
2873	Joe Bonamassa	2SNzxY1OsSCHBLVi77mpPQ	Joe Bonamassa	1.0
2874	Eric Jerardi	36vmURKEGsm2SqAOASLz7S	Eric Jerardi	1.0
2875	Rusty Zinn	77UQRtaUFQsLPkd9EeXMsv	Rusty Zinn	1.0
2876	Ann Rabson	0PRpfzDCS1IDiCmrgSVUZt	Ann Rabson	1.0
2877	Wes Jeans	49Y3CGwREaoMmfhLFfLBEQ	Wes Jeans	1.0
2878	Finis Tasby	2BQsnppg0kPVU7FdFMW8xJ	Finis Tasby	1.0
2879	Ace Moreland	0CEiNgAeFAkkwSuJ2Jx4ZT	Ace Moreland	1.0
2880	The Beat Daddys	1qWhak9iQwDV4J6JidzDl3	The Beat Daddys	1.0
2881	Texas Red	6BRZRcFEElp5woJ3b6Cinm	Texas Red	1.0
2882	Devon Allman's Honeytribe	2DeZvxuuujXhd3Xhk3jd3g	Devon Allman's Honeytribe	1.0
2884	MORBLUS - Funky Blues Band	7bphx8ny5omJyT5SK8VNnb	MORBLUS - Funky Blues Band	1.0
2885	John Lyons Band	1vhgRrUWHZu5rl3HLcQVUz	John Lyons Band	1.0
2887	Dennis Gruenling	56M0TPfeix1WjBuylxkVeG	Dennis Gruenling	1.0
2889	Chris Dair	5tt7yuS7Bx0H8k9GTRQgjj	Chris Dair	1.0
2890	Rod Piazza & The Blues Instigators	7emcszMgCmndOk0cdHFR19	Rod Piazza & The Blues Instigators	1.0
2891	Bobby Greenshoes Parker	4Tb2LNVLI3L04kFYH10anB	Bobby Greenshoes Parker	1.0
2892	GT & The Bandits	2jcvYtYfq7yquKHXfsEAfy	GT & The Bandits	1.0
2893	Van Morrison	44NX2ffIYHr6D4n7RaZF7A	Van Morrison	1.0
2894	Buddy Guy	2gCsNOpiBaMNh20jQ5prf0	Buddy Guy	1.0
2895	Peter Green	3y1DgnVXqckGJrbwOKchdU	Peter Green	1.0
2896	Albert Collins	1uFixbBAduJkFAeRKznkvW	Albert Collins	1.0
2897	Tutu Jones	2YJ9frh2VN2BXKVtEjiV2L	Tutu Jones	1.0
2898	Humble Pie	2CxLP749mup3ncPrXgCnvU	Humble Pie	1.0
2899	The Animals	3ICflSq6ZgYAIrm2CTkfVP	The Animals	1.0
2900	Shakin' Stevens	0wi4yTYlGtEnbGo4ltZTib	Shakin' Stevens	1.0
2901	ZZ Top	2AM4ilv6UzW0uMRuqKtDgN	ZZ Top	1.0
2902	Buddy Holly	3wYyutjgII8LJVVOLrGI0D	Buddy Holly	1.0
2903	Chino XL	5LwKO8miPaSz4jW0jcuNFX	Chino XL	1.0
2904	Stack Bundles	1ACWS59anwdSHw9frA337o	Stack Bundles	1.0
2905	P. Diddy	41fDOxqnFTAmWRqL6JY9GT	P. Diddy	1.0
2906	"Royce da 5'9"""	6DVipHzYsPlIoA0DW8Gmns	"Royce Da 5'9"""	1.0
2907	Redman	7xTKLpo7UCzXSnlH7fOIoM	Redman	1.0
2908	Large Professor	01nVIuD8YZsnFH6x6Cc9rX	Large Professor	1.0
2909	Canibus	2lQvoGjN6jJfsAkaywtgrB	Canibus	1.0
2910	Cam'ron	6z5otfx9X1275Uy6vLRerR	Cam’ron	0.8571428571428572
2911	EPMD	3zpKjsMg2gw1St5WcWoUJN	EPMD	1.0
2912	Aries Spears	5YgEGhZBAKGG9tcBQIDFkc	Aries Spears	1.0
2913	Joe Budden	1SAugjIcuwNPKS4urSB7A6	Joe Budden	1.0
2914	Ras Kass	0OiS4KHxViIFnJooFTXl7V	Ras Kass	1.0
2915	Kool G Rap	099tLNCZZvtjC7myKD0mFp	Kool G Rap	1.0
2916	Lloyd Banks	3vDUJHQtqT3jFRZ2ECXDTi	Lloyd Banks	1.0
2917	The Diplomats	0P8YNJXX7QeQ8iZIUCXJgi	The Diplomats	1.0
2918	KMD	70S4sHnxr55YQxZ53H5guq	KMD	1.0
2919	Busta Rhymes	1YfEcTuGvBQ8xSD1f53UnK	Busta Rhymes	1.0
2921	Ghostface Killah	6FD0unjzGQhX3b6eMccMJe	Ghostface Killah	1.0
2922	LL Cool J	1P8IfcNKwrkQP5xJWuhaOC	LL COOL J	1.0
2923	Lupe Fiasco	01QTIT5P1pFP3QnnFSdsJf	Lupe Fiasco	1.0
2924	G-Unit	6evKD5JWJON3qPBJtUEmtY	G-Unit	1.0
2925	O.C.	4AGwPDdh1y8hochNzHy5HC	RAC	0.2857142857142857
2926	Main Source	0zi2OowIfzNqUQiuUVyGLs	Main Source	1.0
2927	Jadakiss	5pnbUBPifNnlusY8kTBivi	Jadakiss	1.0
2928	Uncle Murda	3kortApcf0ntRWexUkJE4H	Uncle Murda	1.0
2929	Eric B. & Rakim	6jHG1YQkqgojdEzerwvrVv	Eric B. & Rakim	1.0
2930	Big Punisher	4vpSKNwFllWbK32gxElwE6	Big Punisher	1.0
2931	Talib Kweli	0lEssBAxQl2In4RpaB1C2Y	Talib Kweli	1.0
2932	Skee-Lo	55Pp4Ns5VfTSFsBraW7MQy	Skee-Lo	1.0
2933	Five Star	4toJT7YydhWcrYNgWJK4hW	Five Star	1.0
2934	Milk Inc.	2sgikskblKZFbDpsYO9anB	Milk Inc.	1.0
2935	Iris	20V4zCnXKfYPn2rzNQaRMF	Iris Avory	0.5714285714285714
2936	A Flock of Seagulls	0uAjBatvB4ubpd4kCfjmNt	A Flock Of Seagulls	1.0
2937	Naked Eyes	3C6chBmZ9wzisBhoh8G2nK	Naked Eyes	1.0
2938	Echo & The Bunnymen	0fgYKF9Avljex0L9Wt5b8Z	Echo & the Bunnymen	1.0
2939	JLS	3EK1eCIbh3eDCkLdbMQHpT	Solo Artist Saxx	0.21052631578947367
2940	Dead by April	2otRZcOVNcmdkZ5nEoogy6	Dead by April	1.0
2941	Hinder	6BMhCQJYHxxKAeqYS1p5rY	Hinder	1.0
2942	Kiana	1USLNG14rIBh2Sj662P22g	Kiana	1.0
2943	Twisted Method	1x8xtb31n00YBz6f2lRHKo	Twisted Method	1.0
2944	Machinae Supremacy	6cmp7ut7okJAgJOSaMAVf3	Machinae Supremacy	1.0
2945	Dommin	1pFmYabIujP9qlZVK6MuCA	Dommin	1.0
2946	Tread	3ScDjuSulbhYsd576J3Hli	Tread	1.0
2947	Destrophy	0zZeWvSo1Ymt438Alu0oLS	Destrophy	1.0
2948	Engel	5e98C748hMeIsvOflAJj66	Kai Engel	0.7142857142857143
2949	Saidian	53LbF8BjiB1Vmy0Ar85MvJ	Saidian	1.0
2950	Blowsight	53AE5CRxMddOKRxKE4oGKZ	Blowsight	1.0
2951	All Ends	3riQ4IO2TpelhBuSD4BibI	All Ends	1.0
2952	Azam Ali	5FjTtbpfWj8SBN3SGjkY0W	Azam Ali	1.0
2953	myGRAIN	727fejvRrrdMtMANSE0IfL	MyGrain	1.0
2954	Ambeon	4xygTlKXguZYq0E0z0pPKa	Ambeon	1.0
2955	Bury Your Dead	2cGTjGiqVo9E2NQIz3lP9D	Bury Your Dead	1.0
2956	Adema	3n4ersmDo55xV4fPSCKpXb	Adema	1.0
2959	Eyes Set to Kill	7omnn7IRrrxdMwSwchVxNP	Eyes Set To Kill	1.0
2960	Renegade Five	3FEjiy2LOihFeLEY9QDLRC	Renegade Five	1.0
2961	Pain	0hGpZy6ws8FofByMkt0CV1	PAIN	1.0
2962	Devin Townsend Project	54Xuca1P5nDqfKYZGDfHxl	Devin Townsend Project	1.0
2963	Norther	7FYqu76teK16FSlw4ZYFhW	Norther	1.0
2964	Strapping Young Lad	457qPvtiBTIl6LR4dZiKZy	Strapping Young Lad	1.0
2966	Insomnium	3uIgLG971oRM5fe6v8lvQS	Insomnium	1.0
2967	Murderdolls	5qrZ4EXMTVH4e6odErsQjb	Murderdolls	1.0
2968	Elias Viljanen	3DRLzKGNEtIshqy3L32HYl	Elias Viljanen	1.0
2969	Wintersun	6ui6SwChan7c1KYBQCqGKV	Wintersun	1.0
2970	Hypocrisy	73UIalJYgktSi7qQFV53Qv	Hypocrisy	1.0
2971	Animals as Leaders	65C6Unk7nhg2aCnVuAPMo8	Animals As Leaders	1.0
2972	Star One	11HK31aj8j8QJ3ZnSlqox4	Star.One	0.875
2973	Dokken	09hNSPPOxDop4FRdr6UEnq	Dokken	1.0
2974	Skyfire	5IBQDfRPSTOhMEG5g4pBEy	Skyfire	1.0
2975	Firewind	70I9vE7YTwKmelfEplXc5r	Firewind	1.0
2976	Chamillionaire	6vdMPayKk8YJxxeNP5oMCb	Chamillionaire	1.0
2977	Kris Allen	2zwHaEmXxX6DTv4i8ajNCM	Kris Allen	1.0
2978	Dead by Sunrise	502ZZTWlqgS1Ht62ewubEJ	Dead By Sunrise	1.0
2979	Jessica Andrews	5rNhVm2CnqiO5Lv4Dt2lck	Jessica Andrews	1.0
2980	Cassie Steele	7hLUUmcH0567GWqnQLy75X	Cassie Steele	1.0
2981	Christina Perri	7H55rcKCfwqkyDFH9wpKM6	Christina Perri	1.0
2982	The Band Perry	75FnCoo4FBxH5K1Rrx0k5A	The Band Perry	1.0
2983	Detonautas Roque Clube	5AlUDdksfPP7l4Qm22MJA9	Detonautas	0.625
2984	Claudia Leitte	2OjoIDVPQKT9B7loZbPEfp	Claudia Leitte	1.0
2986	Rosa De Saron	7EBn9lIBKysikqbU2XDnoX	Rosa de Saron	1.0
2987	HEVO84	1WDHJzp45TMMfm9YxVPZTG	Hevo 84	0.9230769230769231
2988	Maria Gadú	3uCu2WgyG0Iw50ylOYDSpH	Maria Gadú	1.0
2990	Shontelle	4M6Z1wubeKtwPqbjJygTOc	Shontelle	1.0
2991	Fats Waller	0DYWCXTkNqGFZIf67SrWEa	Fats Waller	1.0
2992	Bix Beiderbecke	3kfbYBrL3MCPAMUwKDRpc7	Bix Beiderbecke	1.0
2993	Lionel Hampton	2PjgZkwAEk7UTin4jP6HLP	Lionel Hampton	1.0
2994	Sidney Bechet	1RsmXc1ZqW3WBs9iwxiSwk	Sidney Bechet	1.0
2995	Chick Webb	7AgtFmxbJL1wDbp7yYrzQb	Chick Webb	1.0
2996	Uncle Dave Macon	5Aa1aFuL2vUePqwhMFnxO0	Uncle Dave Macon	1.0
2997	Charlie Christian	0WdDpEeDIDmtYh5sqRrdI6	Charlie Christian	1.0
2998	Slim Gaillard	4aKlL2BE2kPNNtruAQqRA1	Slim Gaillard	1.0
2999	Wynonie Harris	4Imc3wiT22cuynvQNpXcVn	Wynonie Harris	1.0
3000	Doc Watson	01N1aZStXA4yGvkz4vRXtJ	Doc Watson	1.0
3001	The Carter Family	0FRIWJYklnmsll5M6h4gUL	The Carter Family	1.0
3002	Fletcher Henderson	2ovJLSejirvJybNers2YG6	Fletcher Henderson	1.0
3003	Duke Ellington	4F7Q5NV6h5TSwCainz8S5A	Duke Ellington	1.0
3004	Sonny Rollins	1VEzN9lxvG6KPR3QQGsebR	Sonny Rollins	1.0
3005	Louis Jordan	2nRbxpnBMMbtMBWH5QdqH2	Louis Jordan	1.0
3006	Slim & Slam	0hXF9fXthE0o5AoY4Oa12H	Slim & Slam	1.0
3007	Iftin	00JJYJwQ8NKwrMBE967yAy	Iftin	1.0
3008	Cab Calloway	03cwCzIWQ8BRmXjGPDAL04	Cab Calloway	1.0
3009	Jack Teagarden	3okiREk3dV4F8BmK7cpEJf	Jack Teagarden	1.0
3011	The Stooges	4BFMTELQyWJU1SwqcXMBm3	The Stooges	1.0
3012	Count Basie	2jFZlvIea42ZvcCw4OeEdA	Count Basie	1.0
3013	Jimmie Lunceford	5z49AOW1q5dtslkcj6wGsW	Jimmie Lunceford	1.0
3014	Milton	4oyOkCBG9ne9S0A5jHGCg0	Milton Welsh	0.6666666666666667
3015	Benny Goodman	1pBuKaLHJlIlqYxQQaflve	Benny Goodman	1.0
3016	Jimmie Rodgers	7bKOOOKEkE918wKOQEhYnp	Jimmie Rodgers	1.0
3017	Eddie Bo	6yJkbSRofSN6kk4BWaqlax	Eddie Bo	1.0
3019	Louis Armstrong	19eLuQmk9aCobbVDHc6eek	Louis Armstrong	1.0
3020	Earl Hines	2mY5u4CceAPrpBnse1WpFr	Earl Hines	1.0
3021	Charlie Barnet	4SPws2VXOmZIiRTp75mzsb	Charlie Barnet	1.0
3022	Clarence Ashley	62OfrERsnZFWXyaruPhOh7	Clarence Ashley	1.0
3023	Buell Kazee	6tcyQ0ycaAsYbjhoDOt1jd	Buell Kazee	1.0
3024	T-Bone Walker	6nPKmEbQmR8jGZEm7ArOFX	T-Bone Walker	1.0
3025	Ritual	3RP50pmG8Wz1mhNCidQj68	RITUAL	1.0
3026	The Whitest Boy Alive	1qcU8NabUQ5efQf8UGW6CV	The Whitest Boy Alive	1.0
3027	Evergreen Terrace	5YQUrpDa5dkmo9Vk8hHQP9	Evergreen Terrace	1.0
3028	Converge	7kHzfxMLtVHHb523s43rY1	Converge	1.0
3029	The Ghost Inside	6kQB2RN7WwryMdJ1MoQh1E	The Ghost Inside	1.0
3030	Bombay Bicycle Club	3pTE9iaJTkWns3mxpNQlJV	Bombay Bicycle Club	1.0
3031	The Ghost of a Thousand	7uw1sdrPQ0KF1BqLdz3wWA	The Ghost Of A Thousand	1.0
3032	Comeback Kid	67f7GZXNMGRn98lqrtIdrN	Comeback Kid	1.0
3033	The Scene Aesthetic	5E8EP2XI4VkHHUdhGTFKWK	The Scene Aesthetic	1.0
3034	K.I.Z.	0bMt8SJlp0gFRUufzifS05	K.I.Z	0.9090909090909091
3035	Huss und Hodn	6juRL5uu4MiZQ6ZPY03sL1	Huss und Hodn	1.0
3036	Frittenbude	7jy0nL3F5ehHJxXYMBImkk	Frittenbude	1.0
3037	Raised Fist	7ik758oYwkKmQtbZtAdOOm	Raised Fist	1.0
3038	Northcape	0SUxs8Xj1u6jJA8AK9H4G1	Northcape	1.0
3039	Die Orsons	7EJwrZYRepsc1zHNkDcITg	Die Orsons	1.0
3040	La Dispute	7lQKE6HaKQcCsgLRMhsh5W	La Dispute	1.0
3041	Polar Bear Club	1p6hpm6uzCPHdSfrzQwnQA	Polar Bear Club	1.0
3042	This Is Hell	50M1gONaoebB1DFYi2Ws9o	This is Hell	1.0
3043	Have Heart	6e0QWfEFmK6AguLy02mlqi	Have Heart	1.0
3044	The Answering Machine	3svxqBzC1xbV1NfFW2V7fj	The Answering Machine	1.0
3047	Би-2	1GtYZWP2pLH6NmzIaMam0w	Би-2	1.0
3049	Смысловые Галлюцинации	6Rg5Cf9zNXMnHqu3lCF8q2	Смысловые галлюцинации	1.0
3050	Biohazard	3nhxXtHwC2TookQyqQlFK1	Biohazard	1.0
3051	Submersed	0539gq2LM2VDs01rp8gnGz	Submersed	1.0
3052	Сектор Газа	1prTLnpkf2wHFn8vY8AcUD	Сектор Газа EX	0.88
3053	Кино	6xrsnk72DD5v0GFelG0Sds	Киноикони	0.6153846153846154
3054	Виктор Цой	3JSfqA1wd6K3ZIoXN2qdVG	Виктор Цой	1.0
3055	Сергей Шнуров	5FgcRwKZSFPwwMkJgWmotw	Сергей Шнуров	1.0
3057	Regina Spektor	3z6Gk257P9jNcZbBXJNX5i	Regina Spektor	1.0
3058	The Puppini Sisters	1svaANJTE5KrG16fTGDqOs	The Puppini Sisters	1.0
3059	Los Shakers	5iObuPpXhQnJ40Pk2Ydkwr	Los Shakers	1.0
3060	Sin Bandera	7xeM7V59cA1X8GKyKKQV87	Sin Bandera	1.0
3061	Leonel García	3t7UqWteBBmHXkcVhMSyay	Leonel García	1.0
3062	Emmanuel	2DmYtFBKcxb3ajwWWgA576	Emmanuel	1.0
3063	Luis Miguel	2nszmSgqreHSdJA3zWPyrW	Luis Miguel	1.0
3064	Leon Polar	6puOuilkw0Dpe4uVOVgNOL	Leon Polar	1.0
3065	Ringo Starr	6DbJi8AcN5ANdtvJcwBSw8	Ringo Starr	1.0
3066	Santo & Johnny	4hGjngc0tPOBwTgTPci3IK	Santo & Johnny	1.0
3067	Bonnie Tyler	0SD4eZCN4Kr0wQk56hCdh2	Bonnie Tyler	1.0
3068	St. Vincent	7bcbShaqKdcyjnmv4Ix8j6	St. Vincent	1.0
3069	El Cuarteto de Nos	13JJKrUewC1CJYmIDXQNoH	El Cuarteto De Nos	1.0
3070	Carpenters	1eEfMU2AhEo7XnKgL7c304	Carpenters	1.0
3072	Nicho Hinojosa	6fs2zAuQ7tpU2kGIpyouQh	Nicho Hinojosa	1.0
3073	Jesse & Joy	1mX1TWKpNxDSAH16LgDfiR	Jesse & Joy	1.0
3074	Jay Vaquer	7LSLnoj6uCCnE2TJ1G6kvw	Jay Vaquer	1.0
3075	Amy Pearson	45zLG5M6J0SN3A8qVeNZmM	Amy Pearson	1.0
3076	Matt Wertz	6JVRYNneRsYNInT4TNr5vU	Matt Wertz	1.0
3077	Luigi Masi	07An9HddmURQSPCzXU2VrZ	Luigi Masi	1.0
3078	Relient K	3nJWBJvK7uGvfp4iZh9CkN	Relient K	1.0
3079	The Click Five	01lz5VBfkMFDteSA9pKJuP	The Click Five	1.0
3080	Colby O'Donis	7fObcBw9VM3x7ntWKCYl0z	Colby O'Donis	1.0
3081	Sara Bareilles	2Sqr0DXoaYABbjBo9HaMkM	Sara Bareilles	1.0
3082	Framing Hanley	3niqfoc7C6lIeCNVz8iZYE	Framing Hanley	1.0
3083	Crazy Lixx	24k1UCsJJHHU9ohk7YIvzC	Crazy Lixx	1.0
3084	Sick Puppies	7qAcXJgt1PWnxwUgxMdyuk	SICK PUPPIES	1.0
3085	Faktion	0sQL6AbmCN0UkNAwXlz4YO	Faktion22	0.875
3086	Eighteen Visions	1KcePrJuVbBv9SyqCEpdPb	Eighteen Visions	1.0
3087	Dope Stars Inc.	0b3Ih1VYdJfBfCPulSWBoA	Dope Stars Inc.	1.0
3088	Black Tide	7wMYATkanaMX5FH4GMVZ4E	Black Tide	1.0
3089	The Confession	74XnWmbCom1bWeNwW6cIbh	The Confession	1.0
3090	Babylon Bombs	0ZYyct99J5YnQTbDii8wc9	Babylon Bombs	1.0
3091	Crash Anthem	4W7vnOx42RI4uc7xvcA0oZ	Crash Anthem	1.0
3092	Decyfer Down	4C0vbj4LNsNUjH0Q9IFW3B	Decyfer Down	1.0
3093	Crucified Barbara	5IHkB1o1qNXwLPe55WWTEH	Crucified Barbara	1.0
3094	The Exies	5V5NZ8y72BgxpB6rN4XxtI	The Exies	1.0
3095	Slaughter	4ibNXJiMYOPibpS9DB9Qz3	Slaughter	1.0
3096	Gemini Five	5RohEiQqwFf7HgTTLOJA0E	Gemini Five	1.0
3097	Matchbox Twenty	3Ngh2zDBRPEriyxQDAMKd1	Matchbox Twenty	1.0
3098	Jump, Little Children	2FUX1YWRyeqe4wbOregG0G	Jump, Little Children	1.0
3099	Jay Clifford	1PQhyNE627wR8mPt0WmCqm	Jay Clifford	1.0
3100	Natalie Walker	31Az4QOGpXowht4dz0ks7a	Natalie Walker	1.0
3101	Duncan Sheik	3AO6RTDA16mg8czQI5Y9K0	Duncan Sheik	1.0
3102	Meiko	2IkmuwBBKvBWsJjzyUsvhp	MEIKO	1.0
3103	Arcanum	7lHRYIcktUE9WJZ1cpiC14	Arcanum	1.0
3104	Seal	5GtMEZEeFFsuHY8ad4kOxv	Seal	1.0
3105	Guster	34XlPCFfB4vT7P1ekWq9Jc	Guster	1.0
3106	Remy Zero	2pZCKLhbrrDD4PwEzrDig3	Remy Zero	1.0
3107	David Poe	2EM2EGYBrMa52ABtAKn5dv	David Poe	1.0
3108	Greg Laswell	2Mf99N2VcDEcVuocyBLhyC	Greg Laswell	1.0
3109	Sneaker Pimps	1EJWNhiYbOyeUHbsS7Kp1P	Sneaker Pimps	1.0
3110	Fiona Apple	3g2kUQ6tHLLbmkV7T4GPtL	Fiona Apple	1.0
3111	Slow Runner	4Chn8klatnhzqu9CLNMgHo	Slow Runner	1.0
3112	Sean Lennon	3ImDjKykbZkZlfUWKAWdMe	Sean Lennon	1.0
3113	Lindsey Buckingham	3Dzj993UEz8Z5ovxuirzFO	Lindsey Buckingham	1.0
3114	Jonatha Brooke	3djsIvG79aMILDWDNiyChc	Jonatha Brooke	1.0
3115	South	5fGjyURfvKXXCTcnCfU9Dl	Southall	0.7692307692307692
3116	The Dissociatives	4pY0JqyYvUpzaQDfcq127r	The Dissociatives	1.0
3117	Pete Yorn	5l2EAkfckNPYZbEDbQtEkO	Pete Yorn	1.0
3118	Jude Cole	6MxIoQ7GT947XGYca2irUU	Jude Cole	1.0
3119	Suzanne Vega	3X0tJzVYoWlfjLYI0Ridsw	Suzanne Vega	1.0
3120	Sun-60	2zXqSxJpCWfEKFFS4avLq2	SUN 60	0.8333333333333334
3121	Skye	1lAuC9RSDQ3HdZXoqDcxzO	Skye	1.0
3122	Emily Wells	0tKasOjdZBjHJCMsalvvjb	Emily Wells	1.0
3123	Myah Marie	2bhKoNWwiNLxvkd1ynM8pV	Myah Marie	1.0
3124	We Are the Fallen	4V0jSDdGGQ2VhYuSOjBUjI	We Are The Fallen	1.0
